global_step,episode,episode_return,episode_length,epsilon,loss
62219,312,2.0,200,0.4089195,0.0013829013332724571
62613,313,5.0,394,0.40517650000000005,0.002480235882103443
62872,314,3.0,259,0.4027160000000001,0.001061243237927556
63122,315,3.0,250,0.40034100000000006,0.0015419117407873273
63321,316,2.0,199,0.39845049999999993,0.0026534225326031446
63557,317,2.0,236,0.3962085000000001,0.001223348779603839
63776,318,2.0,219,0.39412800000000003,0.0008780929492786527
64023,319,3.0,247,0.3917815000000001,0.0009357278468087316
64242,320,2.0,219,0.3897010000000001,0.004133507143706083
64439,321,2.0,197,0.38782950000000005,0.0021241784561425447
64636,322,2.0,197,0.385958,0.0012675905600190163
64970,323,5.0,334,0.38278499999999993,0.0016473130090162158
65168,324,2.0,198,0.380904,0.0027945167385041714
65369,325,2.0,201,0.3789945,0.0011229931842535734
65498,326,0.0,129,0.377769,0.007503353990614414
65769,327,3.0,271,0.3751945,0.0012226696126163006
66202,328,6.0,433,0.371081,0.0011540335835888982
66460,329,3.0,258,0.36863,0.0008861007518135011
66708,330,3.0,248,0.366274,0.0010409742826595902
66958,331,3.0,250,0.3638990000000001,0.001009863568469882
67256,332,4.0,298,0.36106799999999994,0.0019079946214333177
67607,333,5.0,351,0.35773350000000004,0.0026517254300415516
67933,334,4.0,326,0.3546365,0.0013157196808606386
68181,335,3.0,248,0.3522805,0.001274228561669588
68400,336,2.0,219,0.35019999999999996,0.0007904075318947434
68647,337,3.0,247,0.34785350000000004,0.0013789227232336998
68848,338,2.0,201,0.34594400000000003,0.0012056436389684677
69094,339,3.0,246,0.343607,0.0021232962608337402
69250,340,1.0,156,0.342125,0.004880598746240139
69576,341,5.0,326,0.339028,0.0005688512464985251
69759,342,1.0,183,0.3372895,0.0008462676778435707
69939,343,1.0,180,0.33557950000000003,0.001117227366194129
70185,344,3.0,246,0.3332425000000001,0.001793341594748199
70434,345,3.0,249,0.3308770000000001,0.00064782181289047
70632,346,2.0,198,0.32899600000000007,0.003027200698852539
70986,347,5.0,354,0.32563299999999995,0.0006612336728721857
71184,348,2.0,198,0.32375200000000004,0.0029159521218389273
71505,349,4.0,321,0.3207025000000001,0.0017344490624964237
71629,350,0.0,124,0.3195245000000001,0.0007692028302699327
71791,351,1.0,162,0.31798550000000003,0.001751747913658619
72231,352,7.0,440,0.31380550000000007,0.0012445482425391674
72665,353,6.0,434,0.30968249999999997,0.001547916792333126
72787,354,0.0,122,0.30852350000000006,0.0010632600169628859
73113,355,4.0,326,0.30542650000000005,0.003705235430970788
73349,356,3.0,236,0.3031845000000001,0.0028412139508873224
73675,357,4.0,326,0.30008750000000006,0.002122122561559081
73965,358,4.0,290,0.2973325,0.0015089650405570865
74223,359,3.0,258,0.29488150000000013,0.0010595996864140034
74552,360,4.0,329,0.291756,0.0008496385416947305
74766,361,2.0,214,0.28972300000000006,0.00170344568323344
75029,362,4.0,263,0.2872245,0.0020578952971845865
75368,363,5.0,339,0.28400400000000003,0.001281749689951539
75761,364,5.0,393,0.2802705,0.001032607862725854
76243,365,7.0,482,0.2756915,0.005401290953159332
76453,366,1.0,210,0.2736965,0.001062814611941576
76886,367,6.0,433,0.269583,0.0019545031245797873
77156,368,3.0,270,0.267018,0.0016170928720384836
77570,369,6.0,414,0.2630850000000001,0.0024770754389464855
77845,370,3.0,275,0.2604725000000001,0.0005399155197665095
78111,371,4.0,266,0.25794550000000005,0.0024468330666422844
78539,372,6.0,428,0.25387950000000004,0.001552805071696639
78812,373,2.0,273,0.251286,0.0015181885100901127
79266,374,6.0,454,0.246973,0.000993720255792141
79624,375,5.0,358,0.24357200000000012,0.0011518565006554127
79882,376,4.0,258,0.24112100000000003,0.001279845368117094
80123,377,3.0,241,0.23883150000000009,0.002049280097708106
80487,378,6.0,364,0.2353735,0.000749496859498322
80905,379,7.0,418,0.23140249999999996,0.0009439403074793518
81175,380,3.0,270,0.22883750000000003,0.001671068836003542
81533,381,5.0,358,0.22543650000000004,0.0011867249850183725
81872,382,5.0,339,0.22221600000000008,0.0028567565605044365
82219,383,6.0,347,0.21891950000000004,0.0037618717178702354
82495,384,4.0,276,0.21629750000000003,0.0009034888353198767
82924,385,7.0,429,0.21222200000000002,0.0014736740849912167
83433,386,8.0,509,0.20738650000000003,0.0027269497513771057
83765,387,5.0,332,0.20423250000000004,0.0007988923462107778
84155,388,6.0,390,0.20052749999999997,0.0014186890330165625
84471,389,4.0,316,0.19752550000000002,0.0018205291125923395
84701,390,3.0,230,0.19534050000000003,0.005072442349046469
85047,391,6.0,346,0.1920535000000001,0.0008401061641052365
85496,392,7.0,449,0.18778799999999995,0.00261432072147727
85872,393,6.0,376,0.18421600000000005,0.001288415165618062
86339,394,6.0,467,0.1797795000000001,0.0016267320606857538
86690,395,7.0,351,0.17644500000000007,0.009185046888887882
87088,396,8.0,398,0.17266400000000004,0.0021229006815701723
87417,397,4.0,329,0.16953850000000004,0.0017653097165748477
87906,398,13.0,489,0.16489300000000007,0.0021390090696513653
88188,399,4.0,282,0.16221400000000008,0.0017514049541205168
88789,400,11.0,601,0.15650450000000005,0.0024502065498381853
89139,401,13.0,350,0.15317950000000002,0.0027548037469387054
89438,402,5.0,299,0.1503390000000001,0.002032094169408083
89864,403,8.0,426,0.1462920000000001,0.010235721245408058
90239,404,4.0,375,0.14272950000000006,0.002529718214645982
90581,405,4.0,342,0.1394805,0.01063922606408596
91044,406,9.0,463,0.13508200000000004,0.002410641871392727
91516,407,9.0,472,0.1305980000000001,0.0019992489833384752
91968,408,6.0,452,0.12630399999999997,0.002606775378808379
92379,409,8.0,411,0.1223995,0.001880515250377357
92593,410,3.0,214,0.12036650000000004,0.001850318512879312
92843,411,7.0,250,0.11799150000000003,0.010363071225583553
93275,412,8.0,432,0.11388750000000003,0.006716204807162285
93581,413,5.0,306,0.11098050000000004,0.0012071668170392513
93920,414,5.0,339,0.10775999999999997,0.002738004783168435
94216,415,5.0,296,0.10494800000000004,0.003080611117184162
94545,416,5.0,329,0.10182250000000004,0.0017334066797047853
94890,417,5.0,345,0.0985450000000001,0.0014862705720588565
95253,418,6.0,363,0.09509650000000003,0.0018487479537725449
95718,419,8.0,465,0.09067900000000007,0.0023329819086939096
96202,420,9.0,484,0.08608100000000007,0.0025103073567152023
96740,421,10.0,538,0.08096999999999999,0.001433675060980022
97065,422,5.0,325,0.07788250000000008,0.0023168502375483513
97606,423,13.0,541,0.072743,0.0013147530844435096
97912,424,5.0,306,0.06983600000000001,0.0011987043544650078
98454,425,9.0,542,0.06468700000000005,0.001940969843417406
98837,426,4.0,383,0.06104850000000006,0.0031818796414881945
99412,427,8.0,575,0.055586000000000024,0.0013917137403041124
99970,428,10.0,558,0.050285000000000024,0.0014009976293891668
100183,429,3.0,213,0.05,0.0031554026063531637
100410,430,3.0,227,0.05,0.0025663296692073345
100924,431,10.0,514,0.05,0.0016974867321550846
101257,432,6.0,333,0.05,0.0034967572428286076
101816,433,11.0,559,0.05,0.008739607408642769
102265,434,8.0,449,0.05,0.0015662027290090919
102886,435,12.0,621,0.05,0.00149070774205029
103225,436,7.0,339,0.05,0.0031125876121222973
103845,437,15.0,620,0.05,0.0027700322680175304
104195,438,7.0,350,0.05,0.0027489999774843454
104649,439,8.0,454,0.05,0.0016252181958407164
104962,440,6.0,313,0.05,0.0029886560514569283
105599,441,14.0,637,0.05,0.0031954299192875624
106157,442,15.0,558,0.05,0.0026272134855389595
106612,443,9.0,455,0.05,0.0015153064159676433
107247,444,9.0,635,0.05,0.0019561774097383022
107730,445,13.0,483,0.05,0.004125120583921671
108010,446,4.0,280,0.05,0.0026804900262504816
108467,447,8.0,457,0.05,0.0021499856375157833
108896,448,7.0,429,0.05,0.001844407757744193
109237,449,6.0,341,0.05,0.0034133789595216513
109553,450,6.0,316,0.05,0.0014542394783347845
110172,451,18.0,619,0.05,0.002893181052058935
110838,452,14.0,666,0.05,0.0014240531018003821
111182,453,6.0,344,0.05,0.0023029253352433443
111674,454,13.0,492,0.05,0.0015766824362799525
112204,455,11.0,530,0.05,0.0028716959059238434
112578,456,6.0,374,0.05,0.0014957442181184888
112979,457,8.0,401,0.05,0.003929296508431435
113497,458,9.0,518,0.05,0.0018598561873659492
113961,459,9.0,464,0.05,0.0019343544263392687
114338,460,6.0,377,0.05,0.0036692253779619932
114740,461,7.0,402,0.05,0.001351640559732914
115244,462,12.0,504,0.05,0.0026486145798116922
115750,463,10.0,506,0.05,0.0015524711925536394
116420,464,14.0,670,0.05,0.0016774989198893309
116969,465,11.0,549,0.05,0.000896983954589814
117492,466,9.0,523,0.05,0.001399993896484375
117962,467,9.0,470,0.05,0.0013125219848006964
118716,468,19.0,754,0.05,0.004443086683750153
119220,469,9.0,504,0.05,0.0014664221089333296
119763,470,14.0,543,0.05,0.0009858267148956656
120243,471,10.0,480,0.05,0.0013688476756215096
120658,472,14.0,415,0.05,0.0012252558954060078
121032,473,7.0,374,0.05,0.0023032422177493572
121415,474,7.0,383,0.05,0.005448201671242714
121693,475,4.0,278,0.05,0.0023131058551371098
122129,476,9.0,436,0.05,0.0010796000715345144
122486,477,6.0,357,0.05,0.0014900637324899435
122878,478,7.0,392,0.05,0.0020760446786880493
123309,479,8.0,431,0.05,0.0023842239752411842
123837,480,17.0,528,0.05,0.0030066322069615126
124554,481,16.0,717,0.05,0.0021138624288141727
125021,482,8.0,467,0.05,0.0027346755377948284
125794,483,25.0,773,0.05,0.007802648935467005
126235,484,8.0,441,0.05,0.0022286404855549335
126789,485,11.0,554,0.05,0.0014802757650613785
127150,486,7.0,361,0.05,0.0029549982864409685
127630,487,10.0,480,0.05,0.0029105721041560173
128257,488,17.0,627,0.05,0.002389362547546625
128811,489,12.0,554,0.05,0.0022028617095202208
129324,490,10.0,513,0.05,0.0032956565264612436
129735,491,7.0,411,0.05,0.0026699339505285025
130230,492,10.0,495,0.05,0.0022771749645471573
130762,493,14.0,532,0.05,0.0038714988622814417
131240,494,9.0,478,0.05,0.002090520691126585
131731,495,11.0,491,0.05,0.0013052334543317556
131939,496,3.0,208,0.05,0.001510157249867916
132506,497,12.0,567,0.05,0.0024974457919597626
133137,498,11.0,631,0.05,0.002053318778052926
133619,499,9.0,482,0.05,0.0022482031490653753
134115,500,9.0,496,0.05,0.0023591825738549232
134568,501,8.0,453,0.05,0.002210785634815693
135165,502,12.0,597,0.05,0.003995036706328392
135619,503,9.0,454,0.05,0.00286736898124218
136093,504,9.0,474,0.05,0.0014046395663172007
136573,505,10.0,480,0.05,0.0027006161399185658
136997,506,8.0,424,0.05,0.004869185853749514
138001,507,15.0,1004,0.05,0.0022194604389369488
138691,508,13.0,690,0.05,0.0013408433878794312
139290,509,16.0,599,0.05,0.008425392210483551
139755,510,9.0,465,0.05,0.0014856436755508184
140319,511,10.0,564,0.05,0.003550920868292451
141002,512,17.0,683,0.05,0.0017120649572461843
141653,513,17.0,651,0.05,0.0030521920416504145
142114,514,11.0,461,0.05,0.004176895134150982
142542,515,11.0,428,0.05,0.003117380663752556
143335,516,26.0,793,0.05,0.004049026407301426
144067,517,22.0,732,0.05,0.006140562705695629
144805,518,17.0,738,0.05,0.0015604551881551743
145317,519,11.0,512,0.05,0.001621980220079422
145982,520,15.0,665,0.05,0.0023465820122510195
146574,521,18.0,592,0.05,0.0025958246551454067
147041,522,9.0,467,0.05,0.003879860043525696
147549,523,13.0,508,0.05,0.0016937023028731346
147887,524,6.0,338,0.05,0.0026283804327249527
148530,525,14.0,643,0.05,0.0023551974445581436
149177,526,17.0,647,0.05,0.00249148765578866
149955,527,22.0,778,0.05,0.0028595125768333673
150337,528,6.0,382,0.05,0.002710456494241953
151134,529,28.0,797,0.05,0.0028893875423818827
151744,530,16.0,610,0.05,0.001961719710379839
152265,531,10.0,521,0.05,0.0029451295267790556
152876,532,14.0,611,0.05,0.004003124311566353
153422,533,14.0,546,0.05,0.05762954428792
153878,534,10.0,456,0.05,0.0016499944031238556
154489,535,13.0,611,0.05,0.0043898290023207664
154858,536,7.0,369,0.05,0.0024269497953355312
155411,537,11.0,553,0.05,0.003353419015184045
155996,538,12.0,585,0.05,0.002315932884812355
156455,539,8.0,459,0.05,0.0016040269983932376
156994,540,10.0,539,0.05,0.003009038046002388
157621,541,14.0,627,0.05,0.0032403033692389727
158072,542,11.0,451,0.05,0.004027576185762882
158595,543,10.0,523,0.05,0.001329694758169353
159355,544,21.0,760,0.05,0.005394652485847473
159950,545,12.0,595,0.05,0.0016855106223374605
160562,546,14.0,612,0.05,0.002320566913112998
161173,547,13.0,611,0.05,0.004534251056611538
161725,548,12.0,552,0.05,0.0016907101962715387
162383,549,21.0,658,0.05,0.0008844351395964622
162767,550,7.0,384,0.05,0.04054279252886772
163332,551,10.0,565,0.05,0.0027467715553939342
163891,552,14.0,559,0.05,0.0022734305821359158
164362,553,9.0,471,0.05,0.0011256336001679301
165022,554,13.0,660,0.05,0.0012183137005195022
165624,555,15.0,602,0.05,0.0031195024494081736
166506,556,22.0,882,0.05,0.0018460782011970878
166977,557,8.0,471,0.05,0.005823811516165733
167685,558,17.0,708,0.05,0.0030972000677138567
168341,559,11.0,656,0.05,0.001200187485665083
168932,560,15.0,591,0.05,0.0023966259323060513
169511,561,11.0,579,0.05,0.0018319777445867658
169968,562,9.0,457,0.05,0.008390862494707108
170358,563,8.0,390,0.05,0.0014555511297658086
170862,564,9.0,504,0.05,0.0013803929323330522
171496,565,15.0,634,0.05,0.002926718443632126
172128,566,15.0,632,0.05,0.0017425070982426405
173066,567,20.0,938,0.05,0.0021831048652529716
173675,568,15.0,609,0.05,0.005670396611094475
174157,569,10.0,482,0.05,0.0037678058724850416
174701,570,10.0,544,0.05,0.007546341046690941
175199,571,10.0,498,0.05,0.002053057076409459
175845,572,15.0,646,0.05,0.004171479493379593
176636,573,22.0,791,0.05,0.0019917176105082035
177125,574,9.0,489,0.05,0.005140571389347315
177712,575,16.0,587,0.05,0.002476260531693697
178320,576,13.0,608,0.05,0.005627802107483149
178926,577,14.0,606,0.05,0.002926871180534363
179361,578,9.0,435,0.05,0.00627068430185318
179882,579,9.0,521,0.05,0.0019340531434863806
180437,580,11.0,555,0.05,0.0028243905398994684
181027,581,12.0,590,0.05,0.0028174673207104206
181448,582,8.0,421,0.05,0.0021737534552812576
181955,583,10.0,507,0.05,0.0016014516586437821
182526,584,11.0,571,0.05,0.0017531088087707758
183215,585,15.0,689,0.05,0.002540184184908867
183953,586,21.0,738,0.05,0.005771624855697155
184601,587,20.0,648,0.05,0.003418231848627329
185084,588,10.0,483,0.05,0.003709572833031416
185832,589,18.0,748,0.05,0.0031434358097612858
186486,590,15.0,654,0.05,0.0020960764959454536
187021,591,14.0,535,0.05,0.004178007133305073
187523,592,9.0,502,0.05,0.003634248860180378
188151,593,14.0,628,0.05,0.0030579501762986183
188546,594,7.0,395,0.05,0.005031947046518326
189598,595,25.0,1052,0.05,0.003870825283229351
190678,596,34.0,1080,0.05,0.0036081206053495407
191239,597,11.0,561,0.05,0.0032814042642712593
191840,598,12.0,601,0.05,0.006460295058786869
192573,599,20.0,733,0.05,0.0038754125125706196
193026,600,9.0,453,0.05,0.0021149758249521255
193693,601,16.0,667,0.05,0.004789441823959351
194264,602,13.0,571,0.05,0.008132060058414936
194810,603,12.0,546,0.05,0.00463318545371294
195102,604,5.0,292,0.05,0.00490841269493103
195728,605,12.0,626,0.05,0.0022871489636600018
196304,606,13.0,576,0.05,0.0017974325455725193
196726,607,8.0,422,0.05,0.0048579201102256775
197419,608,25.0,693,0.05,0.015550816431641579
197946,609,12.0,527,0.05,0.004435737617313862
198403,610,9.0,457,0.05,0.02053363434970379
198959,611,17.0,556,0.05,0.0024071834050118923
199500,612,12.0,541,0.05,0.0021836995147168636
