#{"t_start": 1774697026.6305025, "env_id": "ALE/Breakout-v5"}
r,l,t
0.0,146,2.645085
0.0,129,2.826536
2.0,222,3.150841
2.0,208,3.442356
3.0,249,3.789871
0.0,126,4.020084
0.0,133,4.225353
3.0,240,4.559318
1.0,167,4.930257
3.0,237,5.510543
2.0,217,6.024986
5.0,310,6.741886
2.0,220,7.267218
2.0,194,7.682076
2.0,196,7.955025
2.0,205,8.250087
2.0,205,8.561224
1.0,159,8.781275
2.0,235,9.105675
3.0,276,9.495267
1.0,179,9.76578
1.0,164,9.996974
0.0,130,10.184906
0.0,134,10.37837
1.0,182,10.659361
0.0,134,10.850158
4.0,288,11.246691
2.0,203,11.528345
1.0,180,11.796876
0.0,142,11.998572
0.0,132,12.188514
1.0,181,12.441523
0.0,122,12.637132
1.0,157,12.879721
1.0,162,13.116041
3.0,240,13.44953
0.0,139,13.649903
2.0,208,13.967874
0.0,136,14.164085
0.0,141,14.366362
3.0,251,14.736998
1.0,178,14.984037
3.0,255,15.351344
0.0,132,15.535718
4.0,300,15.962009
1.0,197,16.240442
0.0,144,16.446173
2.0,206,16.733732
1.0,160,16.974324
5.0,385,17.492937
1.0,178,17.863917
1.0,176,18.2906
1.0,196,19.962316
1.0,185,20.788254
0.0,130,21.274323
3.0,245,22.093572
1.0,163,22.657174
1.0,203,23.377051
1.0,161,23.934811
3.0,251,24.800049
3.0,242,25.656269
2.0,212,26.377647
3.0,293,27.36652
3.0,252,28.216851
1.0,191,28.884234
1.0,172,29.5209
4.0,280,30.536592
2.0,215,31.605241
2.0,213,32.643763
1.0,189,33.55526
1.0,184,34.212778
4.0,323,35.340475
2.0,230,36.130698
3.0,259,37.026858
1.0,184,37.651926
0.0,127,38.10203
2.0,228,38.879818
2.0,267,39.781663
0.0,137,40.250976
0.0,162,40.797693
0.0,132,41.258041
1.0,151,41.772745
0.0,139,42.260341
2.0,201,42.939182
3.0,238,43.981021
1.0,189,44.903667
3.0,236,46.118646
3.0,244,46.972597
1.0,194,47.647097
1.0,186,48.272533
2.0,185,48.932778
1.0,158,49.491236
0.0,149,49.986694
1.0,172,50.579496
1.0,188,51.229984
0.0,140,51.719177
0.0,130,52.165094
1.0,179,52.802634
2.0,212,53.529574
2.0,191,54.221187
1.0,186,54.891037
3.0,262,55.867187
3.0,235,56.978309
0.0,133,57.647177
0.0,148,58.453721
1.0,184,59.277521
1.0,194,60.01505
2.0,227,60.810961
1.0,191,61.501036
2.0,211,62.272055
1.0,185,62.928272
3.0,250,63.828692
2.0,203,64.587967
1.0,187,65.274106
2.0,202,65.969064
0.0,151,66.531643
0.0,136,67.006491
0.0,138,67.507686
0.0,131,67.984694
2.0,233,68.833678
3.0,237,70.057235
0.0,136,70.793581
0.0,131,71.542581
1.0,165,72.207022
2.0,211,73.011325
2.0,218,73.821581
0.0,156,74.414257
0.0,131,74.929742
1.0,198,75.663424
2.0,232,76.508395
2.0,224,77.325648
0.0,132,77.822305
3.0,274,78.819226
3.0,283,79.87543
0.0,135,80.370659
0.0,138,80.906167
3.0,233,81.852496
2.0,218,83.026999
1.0,163,83.904064
0.0,128,84.623774
1.0,171,85.305138
0.0,128,85.795044
0.0,143,86.342167
3.0,260,87.317985
2.0,215,88.144043
1.0,158,88.747983
1.0,177,89.396628
2.0,214,90.225699
1.0,177,90.919613
0.0,128,91.418141
0.0,141,91.953084
0.0,142,92.499051
3.0,280,93.568879
2.0,209,94.353029
3.0,273,95.781116
2.0,228,97.000934
2.0,226,98.006013
0.0,129,98.465846
1.0,171,99.117127
1.0,191,99.851811
0.0,134,100.355179
0.0,142,100.891649
1.0,171,101.525375
3.0,244,102.450237
2.0,242,103.378168
3.0,271,104.421335
0.0,131,104.914145
2.0,209,105.73723
0.0,141,106.310676
1.0,189,107.035001
0.0,129,107.6499
0.0,137,108.385792
1.0,167,109.298564
0.0,158,110.187518
2.0,217,111.024055
0.0,139,111.56308
0.0,135,112.089713
1.0,167,112.737429
2.0,218,113.579709
0.0,138,114.099797
0.0,143,114.660792
0.0,129,115.168077
6.0,386,116.665824
2.0,209,117.440147
0.0,138,117.983383
0.0,139,118.502593
0.0,152,119.116983
0.0,137,119.667595
2.0,196,120.594598
0.0,142,121.363811
1.0,176,122.352363
1.0,184,123.318678
2.0,214,124.163889
2.0,226,125.063376
2.0,229,125.930782
0.0,161,126.575334
1.0,195,127.366552
0.0,144,127.926315
2.0,208,128.747716
2.0,233,129.672379
3.0,254,130.670059
4.0,345,132.005445
1.0,164,132.661006
0.0,126,133.226802
0.0,138,133.995903
1.0,172,134.949868
2.0,223,136.15291
1.0,193,136.952989
1.0,158,137.60198
1.0,182,138.31824
4.0,300,139.520253
0.0,154,140.161342
1.0,185,140.957096
1.0,166,141.606302
2.0,225,142.530215
1.0,192,143.299275
0.0,168,143.985057
3.0,267,145.065993
5.0,407,146.993112
1.0,175,147.958178
3.0,241,149.228204
0.0,142,149.805653
0.0,147,150.404633
1.0,173,151.106128
4.0,292,152.288537
3.0,265,153.315577
1.0,189,154.049581
1.0,164,154.72531
0.0,157,155.349308
0.0,126,155.847023
4.0,334,157.112621
1.0,183,157.834095
3.0,243,158.828766
1.0,189,159.896783
0.0,144,160.696981
1.0,196,161.796989
4.0,323,163.09198
4.0,311,164.314733
0.0,180,165.050532
0.0,144,165.609721
1.0,174,166.301
1.0,165,166.953256
1.0,154,167.519267
2.0,237,168.438063
1.0,176,169.147654
0.0,153,169.754163
0.0,155,170.378856
1.0,203,171.200967
1.0,188,172.097407
1.0,197,173.208273
1.0,175,174.233471
0.0,128,174.853113
0.0,126,175.388702
4.0,318,176.657558
2.0,209,177.476384
4.0,342,178.840922
4.0,296,179.989057
2.0,205,180.825415
2.0,236,399.626354
1.0,202,400.467074
0.0,140,401.066689
0.0,144,401.636113
0.0,163,402.30458
1.0,186,403.070007
0.0,134,403.624862
0.0,149,404.302163
1.0,230,405.588622
0.0,162,406.522455
4.0,313,407.963576
0.0,140,408.559442
0.0,142,409.139339
1.0,169,409.842142
5.0,384,411.425129
0.0,153,412.048987
2.0,228,412.983709
0.0,168,413.673638
0.0,138,414.224071
0.0,147,414.838211
0.0,148,415.44425
3.0,248,416.46489
3.0,246,417.725594
0.0,156,418.615526
5.0,342,420.417771
1.0,212,421.278535
1.0,199,422.102764
5.0,391,423.722792
2.0,213,424.593674
0.0,141,425.197631
1.0,215,426.099624
1.0,181,426.818795
0.0,164,427.495073
3.0,281,428.632076
0.0,134,429.206424
2.0,211,430.214536
2.0,222,431.499951
2.0,237,432.894137
2.0,228,433.87918
0.0,148,434.528587
3.0,257,435.61771
2.0,237,436.613622
4.0,328,437.986382
1.0,222,438.917516
0.0,147,439.520659
3.0,256,440.58118
0.0,148,441.230729
3.0,317,442.538597
2.0,240,443.823732
1.0,184,444.882608
0.0,143,445.687104
1.0,195,446.478767
0.0,167,447.179859
0.0,142,447.766314
4.0,324,449.159449
3.0,273,450.33551
4.0,321,451.703498
3.0,249,452.781038
0.0,159,453.441977
2.0,207,454.302626
5.0,361,456.058546
3.0,250,457.492708
3.0,251,458.853623
3.0,250,459.900836
5.0,358,461.403528
0.0,122,461.90992
0.0,124,462.433609
0.0,125,462.98332
2.0,202,463.821427
2.0,219,464.746749
4.0,298,466.028134
3.0,229,466.969364
2.0,223,467.901989
0.0,126,468.535676
3.0,246,469.988477
2.0,266,471.523386
3.0,245,472.582305
0.0,132,473.143461
6.0,345,474.592425
2.0,208,475.477506
3.0,250,476.562008
0.0,131,477.102232
2.0,198,477.931013
1.0,169,478.646249
3.0,227,479.600147
2.0,197,480.395271
3.0,250,481.542794
3.0,250,482.897804
2.0,206,484.024381
3.0,246,485.04298
3.0,248,486.124179
2.0,200,486.929174
1.0,150,487.543228
5.0,380,489.092873
0.0,168,489.768932
1.0,205,490.574772
1.0,152,491.205439
2.0,223,492.100784
2.0,206,492.954247
2.0,181,493.717448
3.0,245,495.067869
2.0,199,496.217015
3.0,247,497.40065
3.0,260,498.487711
2.0,224,499.43458
3.0,258,500.568916
2.0,198,501.419755
0.0,210,502.339711
2.0,200,503.181649
2.0,202,504.044341
3.0,252,505.125504
4.0,318,506.484364
4.0,309,508.183754
2.0,200,509.402074
3.0,276,510.655133
3.0,300,511.91656
3.0,265,513.056159
0.0,151,513.716059
0.0,122,514.247971
2.0,207,515.135141
6.0,392,516.886074
2.0,206,517.830898
2.0,202,518.742488
0.0,134,519.344353
3.0,245,520.760553
4.0,299,522.518007
0.0,135,523.127859
2.0,238,524.144388
2.0,214,525.095156
3.0,252,526.222869
2.0,212,527.151185
2.0,204,528.05949
3.0,247,529.120368
2.0,197,529.962993
2.0,199,530.821025
0.0,176,531.597655
2.0,245,532.784873
4.0,338,534.853953
2.0,198,535.9208
0.0,128,536.5098
0.0,124,537.053818
3.0,247,538.152095
4.0,276,539.362129
3.0,250,540.465653
2.0,220,541.429094
2.0,205,542.32008
2.0,200,543.210879
4.0,320,544.61143
2.0,203,545.672302
2.0,200,546.904957
4.0,317,548.717752
3.0,279,549.959461
1.0,185,550.781516
3.0,249,551.888046
3.0,273,553.107013
0.0,124,553.685868
3.0,247,554.779096
0.0,122,555.336432
2.0,200,556.222487
2.0,200,557.094567
2.0,204,558.011384
0.0,130,558.824651
4.0,299,560.753175
2.0,197,561.759423
3.0,252,562.87712
2.0,224,563.876706
2.0,207,564.80251
2.0,197,565.68971
2.0,197,566.655311
3.0,284,567.987437
3.0,270,569.273882
2.0,212,570.274672
2.0,207,571.275982
3.0,231,572.709525
0.0,154,573.676259
3.0,247,574.949486
1.0,187,575.84237
3.0,252,577.081928
3.0,245,578.230058
3.0,249,579.363784
3.0,247,580.545028
2.0,206,581.479573
2.0,201,582.392084
0.0,187,583.27356
2.0,200,584.321845
3.0,257,585.959249
3.0,481,588.466741
2.0,199,589.443751
2.0,199,590.437618
4.0,313,591.926759
2.0,197,592.856539
1.0,164,593.641757
6.0,428,595.705887
5.0,486,598.422868
4.0,322,600.4436
4.0,391,602.315703
7.0,514,604.82554
4.0,306,606.311844
0.0,263,607.616903
3.0,249,608.851267
3.0,281,610.368451
3.0,275,612.234867
2.0,365,614.222371
1.0,340,615.926424
0.0,210,616.931814
8.0,553,619.559099
1.0,185,620.469881
7.0,570,623.400369
3.0,367,625.836546
2.0,191,626.77847
2.0,275,628.067519
3.0,423,630.09503
3.0,288,631.510101
5.0,349,633.229516
2.0,272,852.343414
1.0,435,854.424335
4.0,388,856.263976
3.0,230,857.634828
2.0,242,859.147726
4.0,272,860.416769
5.0,418,862.351012
3.0,245,863.455276
1.0,180,864.286239
3.0,244,865.398217
2.0,197,866.29697
2.0,265,867.504121
3.0,334,869.069889
3.0,226,870.47234
3.0,246,871.964182
1.0,183,872.835185
3.0,311,874.249895
1.0,201,875.18282
3.0,381,876.972378
3.0,245,878.128794
3.0,225,879.19859
6.0,486,881.474155
2.0,179,882.52028
2.0,194,883.837759
6.0,494,886.363168
7.0,418,888.248784
3.0,281,889.511232
6.0,429,891.437375
9.0,511,893.702127
2.0,223,894.757196
8.0,339,896.860948
3.0,382,898.809222
7.0,517,901.170483
7.0,659,904.176846
1.0,188,905.043009
3.0,266,906.276514
9.0,455,908.707641
3.0,377,910.937391
2.0,360,912.645649
5.0,434,914.640894
5.0,429,916.623944
9.0,560,919.194958
6.0,601,922.642498
7.0,445,924.933518
2.0,197,925.892642
2.0,380,927.699471
7.0,396,929.60911
6.0,873,933.872271
5.0,526,936.990866
4.0,312,938.450302
4.0,469,940.679827
8.0,503,943.09691
5.0,840,947.315045
7.0,571,950.545068
6.0,421,952.531483
10.0,553,955.180728
6.0,366,956.96242
0.0,124,957.582176
6.0,592,960.954524
7.0,418,963.406281
7.0,480,965.794816
7.0,558,968.55636
9.0,585,971.451719
14.0,749,975.916755
6.0,412,977.863864
4.0,288,979.230607
6.0,373,981.047309
9.0,1024,986.349895
4.0,262,988.11585
7.0,515,990.633656
7.0,469,992.945608
3.0,212,994.006538
6.0,370,995.827452
4.0,254,997.045367
7.0,250,998.315053
6.0,364,1000.760357
3.0,233,1002.029432
4.0,291,1003.485574
3.0,219,1004.558997
9.0,576,1007.271693
7.0,376,1009.015903
10.0,895,1013.983672
5.0,305,1015.465309
12.0,507,1017.85797
3.0,213,1018.871126
12.0,643,1021.828344
8.0,492,1024.178254
9.0,361,1026.543427
7.0,374,1028.507107
7.0,556,1031.242599
8.0,453,1033.430424
7.0,499,1035.852324
5.0,430,1038.234608
1.0,153,1039.222986
6.0,358,1041.120661
3.0,214,1042.146527
3.0,292,1043.540564
8.0,449,1045.637276
8.0,459,1047.805185
6.0,357,1049.481521
10.0,545,1052.839527
3.0,231,1053.956498
4.0,262,1055.192633
3.0,210,1056.157818
8.0,489,1058.401945
7.0,399,1060.260154
2.0,181,1061.097072
5.0,301,1062.475724
5.0,286,1064.230519
7.0,380,1066.489113
10.0,406,1068.36706
4.0,297,1069.745518
10.0,540,1072.270732
7.0,396,1074.169857
10.0,500,1076.884073
10.0,456,1079.550632
14.0,560,1082.156515
11.0,629,1085.081028
9.0,462,1087.163221
10.0,515,1089.802485
17.0,695,1093.555327
12.0,520,1096.025056
9.0,450,1098.080812
7.0,410,1099.965796
4.0,241,1101.105062
3.0,228,1102.344202
6.0,349,1106.960372
8.0,425,1108.933786
8.0,440,1110.981359
7.0,381,1112.749648
7.0,413,1114.688345
7.0,427,1117.333688
14.0,511,1119.648659
7.0,372,1121.298431
8.0,277,1122.538832
4.0,260,1123.717981
7.0,380,1125.391873
4.0,257,1126.559102
6.0,341,1128.331704
9.0,450,1130.85103
3.0,228,1131.874589
7.0,434,1133.790023
8.0,427,1135.67574
3.0,209,1136.631333
5.0,289,1137.907769
9.0,434,1139.857961
3.0,231,1141.116481
5.0,306,1143.031258
7.0,419,1144.898966
5.0,323,1146.315174
9.0,431,1148.208095
7.0,373,1149.85394
7.0,376,1151.516714
5.0,344,1153.071965
4.0,280,1154.823407
16.0,641,1158.023686
8.0,449,1160.042185
8.0,448,1162.064326
8.0,295,1163.371802
12.0,566,1165.976058
9.0,424,1168.564286
9.0,433,1170.526558
8.0,410,1172.405479
8.0,455,1174.457026
8.0,457,1176.538651
8.0,422,1178.464429
5.0,287,1180.241858
7.0,373,1182.319865
11.0,586,1185.037948
8.0,454,1187.142063
6.0,369,1188.872233
7.0,362,1190.54894
6.0,322,1192.324453
7.0,373,1194.593647
5.0,309,1196.077262
9.0,457,1198.188055
8.0,419,1200.157071
4.0,257,1201.359983
13.0,467,1203.543209
9.0,523,1206.540349
7.0,392,1208.605002
7.0,394,1210.43442
5.0,342,1212.016168
11.0,563,1214.662406
11.0,568,1217.42249
10.0,459,1220.372797
12.0,460,1222.558434
7.0,373,1224.332422
7.0,446,1226.41584
6.0,398,1228.235423
13.0,481,1230.705174
8.0,405,1233.356115
12.0,618,1236.262695
9.0,437,1238.331377
6.0,339,1239.939423
8.0,427,1242.070173
8.0,424,1244.53814
3.0,213,1245.923219
16.0,485,1248.417355
6.0,364,1250.219841
7.0,403,1252.234817
14.0,569,1255.038717
5.0,324,1256.840806
10.0,559,1260.236625
18.0,636,1263.378831
12.0,468,1265.60925
2.0,179,1266.479244
8.0,435,1268.608463
13.0,623,1272.45485
6.0,355,1274.177934
8.0,434,1276.277728
7.0,373,1278.160694
4.0,276,1279.532867
6.0,334,1281.226923
8.0,420,1283.703165
5.0,323,1285.7445
7.0,366,1287.53908
8.0,406,1289.529907
16.0,570,1292.331556
7.0,373,1294.232308
3.0,229,1295.430042
5.0,305,1297.495247
6.0,355,1299.463707
6.0,324,1301.085319
15.0,696,1304.411012
9.0,502,1306.811533
5.0,324,1308.4517
20.0,795,1313.031368
8.0,407,1315.019627
6.0,373,1316.829662
6.0,337,1318.434208
9.0,454,1320.616319
6.0,329,1322.489165
2.0,180,1323.68613
5.0,288,1325.275399
12.0,508,1327.633484
8.0,421,1329.616374
4.0,279,1330.9034
7.0,387,1332.685652
4.0,275,1334.005545
6.0,337,1335.997726
8.0,438,1338.435801
2.0,181,1339.321351
7.0,421,1341.326808
16.0,562,1343.94661
6.0,357,1345.629332
4.0,274,1346.932566
12.0,472,1349.820835
5.0,324,1351.557807
10.0,536,1354.112382
7.0,335,1355.73923
